,id,id_str,name,screen_name,location,profile_location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,entities.url.urls,entities.description.urls,status.created_at,status.id,status.id_str,status.text,status.truncated,status.entities.hashtags,status.entities.symbols,status.entities.user_mentions,status.entities.urls,status.source,status.in_reply_to_status_id,status.in_reply_to_status_id_str,status.in_reply_to_user_id,status.in_reply_to_user_id_str,status.in_reply_to_screen_name,status.geo,status.coordinates,status.place,status.contributors,status.is_quote_status,status.retweet_count,status.favorite_count,status.favorited,status.retweeted,status.lang,live_following,muting,blocking,blocked_by,status.place.id,status.place.url,status.place.place_type,status.place.name,status.place.full_name,status.place.country_code,status.place.country,status.place.contained_within,status.place.bounding_box.type,status.place.bounding_box.coordinates,status.quoted_status_id,status.quoted_status_id_str,status.possibly_sensitive,status.retweeted_status.created_at,status.retweeted_status.id,status.retweeted_status.id_str,status.retweeted_status.text,status.retweeted_status.truncated,status.retweeted_status.entities.hashtags,status.retweeted_status.entities.symbols,status.retweeted_status.entities.user_mentions,status.retweeted_status.entities.urls,status.retweeted_status.source,status.retweeted_status.in_reply_to_status_id,status.retweeted_status.in_reply_to_status_id_str,status.retweeted_status.in_reply_to_user_id,status.retweeted_status.in_reply_to_user_id_str,status.retweeted_status.in_reply_to_screen_name,status.retweeted_status.geo,status.retweeted_status.coordinates,status.retweeted_status.place,status.retweeted_status.contributors,status.retweeted_status.is_quote_status,status.retweeted_status.quoted_status_id,status.retweeted_status.quoted_status_id_str,status.retweeted_status.retweet_count,status.retweeted_status.favorite_count,status.retweeted_status.favorited,status.retweeted_status.retweeted,status.retweeted_status.possibly_sensitive,status.retweeted_status.lang,status.entities.media,status.extended_entities.media,status.retweeted_status.entities.media,status.retweeted_status.extended_entities.media,status.retweeted_status.place.id,status.retweeted_status.place.url,status.retweeted_status.place.place_type,status.retweeted_status.place.name,status.retweeted_status.place.full_name,status.retweeted_status.place.country_code,status.retweeted_status.place.country,status.retweeted_status.place.contained_within,status.retweeted_status.place.bounding_box.type,status.retweeted_status.place.bounding_box.coordinates,status.geo.type,status.geo.coordinates,status.coordinates.type,status.coordinates.coordinates
0,15750573,15750573,Michael Soprano,Miccighel_,Chiusaforte,,"University Life, Computer Science, Photography, Reading, Gaming, Comics. PhD Student at the University of Udine. That's me.",https://t.co/hFp0WkdVcC,False,334,212,20,Wed Aug 06 14:45:28 +0000 2008,4209,,,True,False,10312,,False,False,False,8FCCE0,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/797451624381825024/cwvvWyqS_normal.jpg,https://pbs.twimg.com/profile_images/797451624381825024/cwvvWyqS_normal.jpg,https://pbs.twimg.com/profile_banners/15750573/1398194100,0EBBF0,A8C7F7,D8EFF0,212021,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/hFp0WkdVcC', 'expanded_url': 'http://michaelsoprano.com', 'display_url': 'michaelsoprano.com', 'indices': [0, 23]}]",[],Tue Nov 17 17:31:11 +0000 2020,1.3287525572593705e+18,1328752557259370499,Ma io non l’ho mica capita sta storia delle scarpe della LIDL 🤷🏼‍♂️,False,[],[],[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0.0,1.0,False,False,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1118909833942577153,1118909833942577153,Davide Della Libera,davide_dande,"Udine, Friuli-Venezia Giulia",,"{ 🎓Student at University of Udine @uniud } { 🧑🏽‍💻🌍Internet of things, big data and web }",,False,18,52,0,Thu Apr 18 16:11:07 +0000 2019,49,,,True,False,5,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1327215534836944897/4NfUQntS_normal.jpg,https://pbs.twimg.com/profile_images/1327215534836944897/4NfUQntS_normal.jpg,https://pbs.twimg.com/profile_banners/1118909833942577153/1605696612,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],Wed Nov 18 18:58:41 +0000 2020,1.3291369646967316e+18,1329136964696731649,🔗🔐 https://t.co/mYtv8GIKlB,False,[],[],[],"[{'url': 'https://t.co/mYtv8GIKlB', 'expanded_url': 'https://twitter.com/lindagrass0/status/1328910848862150661', 'display_url': 'twitter.com/lindagrass0/st…', 'indices': [3, 26]}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0.0,0.0,False,False,und,False,False,False,False,3282e2eaa378536e,https://api.twitter.com/1.1/geo/id/3282e2eaa378536e.json,city,Udine,"Udine, Friuli-Venezia Giulia",IT,Italy,[],Polygon,"[[[13.1844558, 46.0017755], [13.2944503, 46.0017755], [13.2944503, 46.1171329], [13.1844558, 46.1171329]]]",1.3289108488621507e+18,1328910848862150661,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2572511777,2572511777,dominiciiii,Ilele99,"Udine, Friuli-Venezia Giulia",,"Sparkler 
Cobra",,False,189,294,1,Fri May 30 16:20:13 +0000 2014,3580,,,True,False,2859,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/933453042984325121/vLmvngQZ_normal.jpg,https://pbs.twimg.com/profile_images/933453042984325121/vLmvngQZ_normal.jpg,https://pbs.twimg.com/profile_banners/2572511777/1487573539,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,,[],Tue Nov 17 21:51:36 +0000 2020,1.3288180935487775e+18,1328818093548777472,https://t.co/kvlYKgdHe3,False,[],[],[],"[{'url': 'https://t.co/kvlYKgdHe3', 'expanded_url': 'http://waitlist.digitexcity.com?kid=1DAH3R', 'display_url': 'waitlist.digitexcity.com/?kid=1DAH3R', 'indices': [0, 23]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0.0,0.0,False,False,und,False,False,False,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1972411447,1972411447,Christian Abbondo,ChriShot90,,,|1 Lan| |21|  Swager since 1999,,False,46,226,0,Sat Oct 19 18:02:28 +0000 2013,1446,,,True,False,202,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/801843465319575552/zYXM7mDt_normal.jpg,https://pbs.twimg.com/profile_images/801843465319575552/zYXM7mDt_normal.jpg,https://pbs.twimg.com/profile_banners/1972411447/1484850037,171CA8,000000,000000,000000,False,False,False,False,False,False,False,none,,[],Sun Nov 08 22:19:00 +0000 2020,1.3255634994482995e+18,1325563499448299521,bruh?😶😶 https://t.co/vbHAkMobsx,False,[],[],[],"[{'url': 'https://t.co/vbHAkMobsx', 'expanded_url': 'https://twitter.com/parscale/status/1258388669544759296', 'display_url': 'twitter.com/parscale/statu…', 'indices': [8, 31]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0.0,1.0,False,False,en,False,False,False,False,,,,,,,,,,,1.2583886695447593e+18,1258388669544759296,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,369085369,369085369,Melissa Vasi,MelissaVasi,Germania,,Doctoral Researcher in Business Administration 👩🏽‍🎓,,False,1490,3133,18,Tue Sep 06 18:57:16 +0000 2011,126,,,False,False,11694,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/1314597009978994688/kElReMba_normal.jpg,https://pbs.twimg.com/profile_images/1314597009978994688/kElReMba_normal.jpg,,000000,FFFFFF,7AC3EE,3D1957,True,True,False,False,False,False,False,none,,[],Tue Nov 17 16:04:25 +0000 2020,1.3287307210291364e+18,1328730721029136385,I think this Doctorate period is the best time of my life so far. I have never felt more important and successful t… https://t.co/eD8WitBbSH,True,[],[],[],"[{'url': 'https://t.co/eD8WitBbSH', 'expanded_url': 'https://twitter.com/i/web/status/1328730721029136385', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,4.0,33.0,False,False,en,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1320653768346816512,1320653768346816512,Nicola Franceschinis,NSkinis,"Mortegliano, Friuli-Venezia Gi",,.Net and web developer,,False,1,18,0,Mon Oct 26 09:09:51 +0000 2020,6,,,False,False,4,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1320654001495564288/xwZwHfu1_normal.jpg,https://pbs.twimg.com/profile_images/1320654001495564288/xwZwHfu1_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],Tue Oct 27 12:15:44 +0000 2020,1.32106302556305e+18,1321063025563049987,Chissà @Lukaku99773948 https://t.co/KDeb9txazY,False,[],[],"[{'screen_name': 'Lukaku99773948', 'name': 'Luka.ku', 'id': 1105166047307538432, 'id_str': '1105166047307538432', 'indices': [7, 22]}]","[{'url': 'https://t.co/KDeb9txazY', 'expanded_url': 'https://twitter.com/ita_bitcoin/status/1320989286192263168', 'display_url': 'twitter.com/ita_bitcoin/st…', 'indices': [23, 46]}]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0.0,1.0,False,False,it,False,False,False,False,,,,,,,,,,,1.3209892861922632e+18,1320989286192263168,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1218287414965350401,1218287414965350401,Joe Chevalier,JoeChevalierTw,,,,,False,1034,1893,1,Fri Jan 17 21:45:36 +0000 2020,5036,,,False,False,1767,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1314988732773171202/tJGqeZOU_normal.jpg,https://pbs.twimg.com/profile_images/1314988732773171202/tJGqeZOU_normal.jpg,https://pbs.twimg.com/profile_banners/1218287414965350401/1602347235,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],Wed Nov 18 17:08:48 +0000 2020,1.329109312120238e+18,1329109312120238081,L'occhio del mondo. https://t.co/Ds0meCCpHz,False,[],[],[],"[{'url': 'https://t.co/Ds0meCCpHz', 'expanded_url': 'https://twitter.com/Amazing10030/status/1329095776849444865', 'display_url': 'twitter.com/Amazing10030/s…', 'indices': [20, 43]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,1.0,4.0,False,False,it,False,False,False,False,,,,,,,,,,,1.3290957768494449e+18,1329095776849444865,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,93781753,93781753,RMIT Computing & IT,rmit_csit,"Melbourne, Australia",,"Tech news and ICT updates brought to you by RMIT University's Computer Science and IT specialists, based in Melbourne, Australia.",https://t.co/d8qRhRsPrL,False,7955,5918,1974,Tue Dec 01 03:41:28 +0000 2009,3860,,,True,False,69902,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1127788843891953664/ooStpp6k_normal.png,https://pbs.twimg.com/profile_images/1127788843891953664/ooStpp6k_normal.png,https://pbs.twimg.com/profile_banners/93781753/1511319090,038543,000000,000000,000000,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/d8qRhRsPrL', 'expanded_url': 'https://www.rmit.edu.au/study-with-us/computing-games-and-information-technology', 'display_url': 'rmit.edu.au/study-with-us/…', 'indices': [0, 23]}]",[],Wed Nov 18 03:44:22 +0000 2020,1.328906868605866e+18,1328906868605865984,Great to see CSIT's @placid_platypus (aka Prof James Harland) on the upcoming panel to discuss the impacts of #data… https://t.co/OD4d5PGuDG,True,"[{'text': 'data', 'indices': [110, 115]}]",[],"[{'screen_name': 'placid_platypus', 'name': 'James Harland', 'id': 84060395, 'id_str': '84060395', 'indices': [20, 36]}]","[{'url': 'https://t.co/OD4d5PGuDG', 'expanded_url': 'https://twitter.com/i/web/status/1328906868605865984', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,1.0,5.0,False,False,en,False,False,False,False,,,,,,,,,,,1.3285577312135823e+18,1328557731213582338,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,700064764,700064764,ELISA,BiancolinoElisa,"Udine, Friuli-Venezia Giulia",,"Italy • Public Relations Office @uniud • Master #Food & #Wine 4.0 @IUS_VE • Art, travel and photography addicted",https://t.co/mMc7Aw8Rnp,False,594,855,1,Fri Sep 27 10:58:55 +0000 2013,17729,,,True,False,4624,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1305374852967170050/636EtvA7_normal.jpg,https://pbs.twimg.com/profile_images/1305374852967170050/636EtvA7_normal.jpg,https://pbs.twimg.com/profile_banners/700064764/1600060632,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/mMc7Aw8Rnp', 'expanded_url': 'http://www.facebook.com/elisabiancolino', 'display_url': 'facebook.com/elisabiancolino', 'indices': [0, 23]}]",[],Wed Nov 18 18:30:46 +0000 2020,1.3291299410662605e+18,1329129941066260486,Dulá https://t.co/Snt1l03rE3,False,[],[],[],"[{'url': 'https://t.co/Snt1l03rE3', 'expanded_url': 'https://twitter.com/199xart/status/1329003039173259265', 'display_url': 'twitter.com/199xart/status…', 'indices': [5, 28]}]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0.0,4.0,False,False,hu,False,False,False,False,3282e2eaa378536e,https://api.twitter.com/1.1/geo/id/3282e2eaa378536e.json,city,Udine,"Udine, Friuli-Venezia Giulia",IT,Italy,[],Polygon,"[[[13.1844558, 46.0017755], [13.2944503, 46.0017755], [13.2944503, 46.1171329], [13.1844558, 46.1171329]]]",1.3290030391732593e+18,1329003039173259265,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,778856886,778856886,Zuzana Pinkosova,ZuzanPink,,,• PhD student at Uni of Strathclyde 🏴󠁧󠁢󠁳󠁣󠁴󠁿 • Neuroscience • Information Retrieval • Psychology • I 🧠 Brains • views are my own,,False,203,494,3,Fri Aug 24 19:53:30 +0000 2012,649,,,True,False,110,,False,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1317219111873765378/-TyZdJdV_normal.jpg,https://pbs.twimg.com/profile_images/1317219111873765378/-TyZdJdV_normal.jpg,,ABB8C2,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,,[],Fri Aug 14 15:42:34 +0000 2020,1.294298376004141e+18,1294298376004141056,@thephdstory I love academia but I am not sure what I am doing 😂 (true that!) #PhDLife,False,"[{'text': 'PhDLife', 'indices': [78, 86]}]",[],"[{'screen_name': 'thephdstory', 'name': 'The PhD Story', 'id': 2689586348, 'id_str': '2689586348', 'indices': [0, 12]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1294098408169279488,1294098408169279488,2689586348,2689586348,thephdstory,,,,,False,0.0,1.0,False,False,en,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,132646210,132646210,Damiano Spina,damiano10,"Melbourne, Australia",,"PhD in Computer Science. Lecturer at @RMIT, @rmit_csit, @rmit_cidda, @AdmsCentre.
Camaleão, Capoeira ACDP @ACDP_Australia. Percussionist at @Wombatuque.",https://t.co/Muug918Emd,False,789,841,52,Tue Apr 13 20:19:36 +0000 2010,2783,,,True,False,2513,,False,False,False,010101,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,True,http://pbs.twimg.com/profile_images/1153990353332166657/HuvTpMqK_normal.jpg,https://pbs.twimg.com/profile_images/1153990353332166657/HuvTpMqK_normal.jpg,https://pbs.twimg.com/profile_banners/132646210/1400853575,276627,0C3E17,3FCE4F,60C168,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/Muug918Emd', 'expanded_url': 'http://damianospina.com', 'display_url': 'damianospina.com', 'indices': [0, 23]}]",[],Tue Nov 17 22:06:27 +0000 2020,1.3288218307952312e+18,1328821830795231232,"RT @HamedZamani: Well, BERT is good for re-ranking, but did you know that you can:

1. achieve BERT-level performance without the need to L…",False,[],[],"[{'screen_name': 'HamedZamani', 'name': 'Hamed Zamani', 'id': 65915718, 'id_str': '65915718', 'indices': [3, 15]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,6.0,0.0,False,False,en,False,False,False,False,,,,,,,,,,,1.328789801189974e+18,1328789801189974019,,Tue Nov 17 20:19:16 +0000 2020,1.3287948577589862e+18,1328794857758986242,"Well, BERT is good for re-ranking, but did you know that you can:

1. achieve BERT-level performance without the ne… https://t.co/e9G4j3Z5aE",True,[],[],[],"[{'url': 'https://t.co/e9G4j3Z5aE', 'expanded_url': 'https://twitter.com/i/web/status/1328794857758986242', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,1.328789801189974e+18,1328789801189974019,6.0,37.0,False,False,False,en,,,,,,,,,,,,,,,,,,
0,1064203950717583360,1064203950717583360,ResearchMig,ResearchMig,,,"Hello, we are https://t.co/LdRMgEqkhP. We are interested in studying Twitter population. Follow us to participate in our survey! We will send you a message for the survey.",https://t.co/1L21qdUGzy,False,18,554,0,Sun Nov 18 17:09:28 +0000 2018,66,,,False,False,108,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1143804513096294400/rTzdzfrB_normal.jpg,https://pbs.twimg.com/profile_images/1143804513096294400/rTzdzfrB_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/1L21qdUGzy', 'expanded_url': 'https://sites.google.com/view/jisu-kim/', 'display_url': 'sites.google.com/view/jisu-kim/', 'indices': [0, 23]}]","[{'url': 'https://t.co/LdRMgEqkhP', 'expanded_url': 'http://SoBigData.eu', 'display_url': 'SoBigData.eu', 'indices': [14, 37]}]",Wed Jan 29 14:47:14 +0000 2020,1.2225316522550886e+18,1222531652255088640,@Prozzac20 Thank you @Prozzac20  for your reply!,False,[],[],"[{'screen_name': 'Prozzac20', 'name': 'Federico Omar', 'id': 32706825, 'id_str': '32706825', 'indices': [0, 10]}, {'screen_name': 'Prozzac20', 'name': 'Federico Omar', 'id': 32706825, 'id_str': '32706825', 'indices': [21, 31]}]",[],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1183754577369280512,1183754577369280512,32706825,32706825,Prozzac20,,,,,False,0.0,0.0,False,False,en,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1084900963306098689,1084900963306098689,Ester,Ester15361406,,,Uniud 📚  Unipr 🔬🧫 Flute player 🎶 Lettering addicted ✍️,,False,9,125,0,Mon Jan 14 19:52:00 +0000 2019,6941,,,False,False,39,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1084902878806974469/04bjatAW_normal.jpg,https://pbs.twimg.com/profile_images/1084902878806974469/04bjatAW_normal.jpg,https://pbs.twimg.com/profile_banners/1084900963306098689/1547496009,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],Thu Aug 22 16:35:02 +0000 2019,1.1645767235995935e+18,1164576723599593472,RT @MarchinoSanchez: D’amore non si muore ma si dimagrisce,False,[],[],"[{'screen_name': 'MarchinoSanchez', 'name': 'Marcondirondirondell', 'id': 520304390, 'id_str': '520304390', 'indices': [3, 19]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,179.0,0.0,False,False,it,False,False,False,False,,,,,,,,,,,,,,Thu Aug 22 06:53:38 +0000 2019,1.164430408932647e+18,1164430408932646913,D’amore non si muore ma si dimagrisce,False,[],[],[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,179.0,875.0,False,False,,it,,,,,,,,,,,,,,,,,,
0,1037864733360226304,1037864733360226304,Singing Sands,LaSabbiaCheCant,"Ferrara, Emilia Romagna",,"Singing Sands: La Sabbia che Canta Autore: Amy Shay - Anno:2018 Romanzo Fantasy - Artista Emergente
Seguimi e ti seguo!",https://t.co/zWfJuuCytO,False,44,213,0,Fri Sep 07 00:46:49 +0000 2018,0,,,False,False,11,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1037865858075254784/AJ2LUvKA_normal.jpg,https://pbs.twimg.com/profile_images/1037865858075254784/AJ2LUvKA_normal.jpg,https://pbs.twimg.com/profile_banners/1037864733360226304/1536281543,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/zWfJuuCytO', 'expanded_url': 'https://www.amazon.it/Singing-Sands-Sabbia-Canta-vol-ebook/dp/B07FB16T8M', 'display_url': 'amazon.it/Singing-Sands-…', 'indices': [0, 23]}]",[],Sat Sep 29 01:07:38 +0000 2018,1.0458425055253381e+18,1045842505525338114,"Venite a mettere ""Mi piace"" anche sulla pagina Facebook del libro ""Singing Sands"" @LaSabbiaCheCant https://t.co/5HC9vnUhmk",False,[],[],"[{'screen_name': 'LaSabbiaCheCant', 'name': 'Singing Sands', 'id': 1037864733360226304, 'id_str': '1037864733360226304', 'indices': [82, 98]}]","[{'url': 'https://t.co/5HC9vnUhmk', 'expanded_url': 'https://twitter.com/LaSabbiaCheCant/status/1037875734277185538', 'display_url': 'twitter.com/LaSabbiaCheCan…', 'indices': [99, 122]}]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,True,0.0,2.0,False,False,it,False,False,False,False,,,,,,,,,,,1.0378757342771855e+18,1037875734277185538,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1035807940719112192,1035807940719112192,ziorziio,GiorgioTassara,"Bordano, Friuli-Venezia Giulia",,non ho nulla da fare. iscritto a Twitter perché ero annoiato. in conclusione sono Giorgio e mi piace fare foto.,,False,1,3,0,Sat Sep 01 08:33:52 +0000 2018,0,,,False,False,0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1035809091694809088/5wxjeiAS_normal.jpg,https://pbs.twimg.com/profile_images/1035809091694809088/5wxjeiAS_normal.jpg,https://pbs.twimg.com/profile_banners/1035807940719112192/1535791010,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1023655925742268426,1023655925742268426,Sangem Soloman,SolomanSangem,"Osoppo, Friuli-Venezia Giulia",,,,False,0,51,0,Sun Jul 29 19:46:06 +0000 2018,12,,,True,False,2,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1023658674106130432/CzughWNd_normal.jpg,https://pbs.twimg.com/profile_images/1023658674106130432/CzughWNd_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,[],Tue Aug 21 06:55:28 +0000 2018,1.0317969125785436e+18,1031796912578543616,@MarroneEmma Beautiful,False,[],[],"[{'screen_name': 'MarroneEmma', 'name': 'Emma Marrone', 'id': 438212411, 'id_str': '438212411', 'indices': [0, 12]}]",[],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1028579188037570561,1028579188037570561,438212411,438212411,MarroneEmma,,,,,False,0.0,0.0,False,False,en,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1401748656,1401748656,Tommaso Dri,Tommaso_Dri,,,"Tricker, Informatico !!!!!",,False,11,42,0,Sat May 04 08:52:07 +0000 2013,13,,,False,False,6,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3611455683/201eec55e31819ce8af071d17be98745_normal.jpeg,https://pbs.twimg.com/profile_images/3611455683/201eec55e31819ce8af071d17be98745_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,[],Tue Nov 10 19:04:53 +0000 2020,1.3262394231729275e+18,1326239423172927489,@Miccighel_ Beh guardiamo il lato positivo ... se non altro hanno scritto mulatta e non negra 😅,False,[],[],"[{'screen_name': 'Miccighel_', 'name': 'Michael Soprano', 'id': 15750573, 'id_str': '15750573', 'indices': [0, 11]}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1325884882514567169,1325884882514567169,15750573,15750573,Miccighel_,,,,,False,0.0,1.0,False,False,it,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3036907250,3036907250,Kevin Roitero,KevinRoitero,,,,https://t.co/PQbdB9SMtC,False,103,256,5,Sun Feb 22 19:59:30 +0000 2015,527,,,False,False,21,,False,False,True,ABB8C2,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1053387143614210048/7XIN4WWb_normal.jpg,https://pbs.twimg.com/profile_images/1053387143614210048/7XIN4WWb_normal.jpg,,ABB8C2,000000,000000,000000,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/PQbdB9SMtC', 'expanded_url': 'https://kevinroitero.com/', 'display_url': 'kevinroitero.com', 'indices': [0, 23]}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
